Domain,Date,SpamRate,DomainReputation,DkimSuccess,DmarcSuccess,SpfSuccess,InboundEncryption,spam_rate_change,volatility_7d,spam_rate_zscore,spam_rate_ma7
jobsincareer.com,2025-11-22,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.0008997354108424374,-0.8793937305515223,0.0041428571428571434
jobsincareer.com,2025-11-23,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0008997354108424374,0.4396968652757614,0.0041428571428571434
jobsincareer.com,2025-11-24,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.0008997354108424373,-0.8280052326869078,0.0038571428571428576
jobsincareer.com,2025-11-26,0.003,HIGH,1.0,1.0,,1.0,0.0,0.000786795792469443,-0.7790871223335932,0.0035714285714285718
jobsincareer.com,2025-11-28,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0004879500364742663,-0.7322652607000723,0.0032857142857142855
jobsincareer.com,2025-11-30,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0005345224838248485,0.6390096504226893,0.003428571428571429
jobsincareer.com,2025-12-01,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.0004879500364742663,-0.6839166144230332,0.0032857142857142855
jobsincareer.com,2025-12-02,0.002,HIGH,1.0,1.0,,1.0,-0.33333333333333337,0.0006900655593423539,-1.8522003653001806,0.003142857142857143
jobsincareer.com,2025-12-03,0.003,HIGH,1.0,1.0,,1.0,0.5,0.0005773502691896254,-0.5193914148890616,0.003
jobsincareer.com,2025-12-05,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0005773502691896254,-0.4793714505029459,0.003
jobsincareer.com,2025-12-07,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0006900655593423539,0.8280052326869073,0.0031428571428571426
jobsincareer.com,2025-12-08,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0007559289460184543,0.8280052326869067,0.0032857142857142855
jobsincareer.com,2025-12-10,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.000690065559342354,-0.4793714505029459,0.0031428571428571426
jobsincareer.com,2025-12-12,0.003,HIGH,1.0,1.0,,1.0,0.0,0.000690065559342354,-0.4793714505029459,0.003142857142857143
jobsincareer.com,2025-12-13,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0004879500364742662,-0.4793714505029459,0.0032857142857142855
jobsincareer.com,2025-12-14,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0005345224838248484,0.7790871223335925,0.003428571428571429
jobsincareer.com,2025-12-15,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0005345224838248484,0.7322652607000707,0.0035714285714285718
jobsincareer.com,2025-12-17,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0005345224838248484,0.6872151271932612,0.0035714285714285718
jobsincareer.com,2025-12-19,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0005345224838248484,0.6872151271932612,0.0035714285714285718
jobsincareer.com,2025-12-21,0.005,HIGH,1.0,1.0,,1.0,0.25,0.0006900655593423537,1.8522003653001813,0.003857142857142857
jobsincareer.com,2025-12-22,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0006900655593423537,1.6899198027303513,0.004142857142857143
jobsincareer.com,2025-12-23,0.006,HIGH,1.0,1.0,,1.0,0.19999999999999996,0.000786795792469443,2.498565696562167,0.004571428571428572
jobsincareer.com,2025-12-24,0.006,HIGH,1.0,1.0,,1.0,0.0,0.0008997354108424374,2.198484326378812,0.004857142857142858
jobsincareer.com,2025-12-25,0.005,HIGH,1.0,1.0,,1.0,-0.16666666666666663,0.0008164965809277262,1.1057341830764233,0.005
jobsincareer.com,2025-12-26,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0006900655593423546,1.0510765456244846,0.0051428571428571435
jobsincareer.com,2025-12-27,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.0006900655593423546,0.10052128937058422,0.005142857142857143
jobsincareer.com,2025-12-28,0.004,HIGH,1.0,1.0,,1.0,0.0,0.000816496580927726,0.13700447634006968,0.005
jobsincareer.com,2025-12-29,0.005,HIGH,1.0,1.0,,1.0,0.25,0.000816496580927726,1.1645380488905919,0.005
jobsincareer.com,2025-12-30,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0006900655593423538,1.0881410922681898,0.004857142857142858
jobsincareer.com,2025-12-31,0.005,HIGH,1.0,1.0,,1.0,0.0,0.00048795003647426557,1.0339277155126707,0.004714285714285714
jobsincareer.com,2026-01-01,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.0005345224838248474,0.0,0.004571428571428572
jobsincareer.com,2026-01-02,0.004,HIGH,1.0,1.0,,1.0,0.0,0.000534522483824847,0.0,0.004428571428571428
jobsincareer.com,2026-01-03,0.004,HIGH,1.0,1.0,,1.0,0.0,0.000534522483824847,-0.03456719270785043,0.004428571428571428
jobsincareer.com,2026-01-04,0.004,HIGH,1.0,1.0,,1.0,0.0,0.000534522483824847,-0.07058907755039526,0.004428571428571428
jobsincareer.com,2026-01-05,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.0006900655593423523,-1.1294252408063306,0.004142857142857143
jobsincareer.com,2026-01-06,0.005,HIGH,1.0,1.0,,1.0,0.6666666666666667,0.0006900655593423523,0.9379633686338026,0.0041428571428571434
jobsincareer.com,2026-01-08,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0006900655593423523,0.8772907532952834,0.0041428571428571434
jobsincareer.com,2026-01-09,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.0006900655593423523,-0.2718362665249647,0.0041428571428571434
jobsincareer.com,2026-01-10,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.0008164965809277243,-1.4368488373462402,0.004
jobsincareer.com,2026-01-11,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0008164965809277243,-0.3221849344569836,0.004
jobsincareer.com,2026-01-12,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.0008997354108424356,-1.4368488373462402,0.0038571428571428576
jobsincareer.com,2026-01-13,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0008997354108424356,-1.3533583957579043,0.003857142857142857
jobsincareer.com,2026-01-14,0.005,HIGH,1.0,1.0,,1.0,0.6666666666666667,0.0008997354108424356,0.8445184320746448,0.0038571428571428576
jobsincareer.com,2026-01-15,0.003,HIGH,1.0,1.0,,1.0,-0.4,0.0007867957924694407,-1.4587136554016595,0.0035714285714285718
jobsincareer.com,2026-01-16,0.005,HIGH,1.0,1.0,,1.0,0.6666666666666667,0.0009511897312113401,0.7897188828807953,0.0037142857142857147
jobsincareer.com,2026-01-17,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.0008997354108424356,-0.3948594414403971,0.0038571428571428576
jobsincareer.com,2026-01-18,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0008997354108424356,-0.3948594414403961,0.0038571428571428576
jobsincareer.com,2026-01-19,0.005,HIGH,1.0,1.0,,1.0,0.25,0.000899735410842436,0.744846274370106,0.004142857142857143
jobsincareer.com,2026-01-20,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.0007559289460184529,-0.4312267904247989,0.004285714285714286
jobsincareer.com,2026-01-22,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0006900655593423525,-0.3948594414403971,0.0041428571428571434
jobsincareer.com,2026-01-23,0.006,HIGH,1.0,1.0,,1.0,0.5,0.0007867957924694419,1.8353751219881833,0.004571428571428572
jobsincareer.com,2026-01-24,0.003,HIGH,1.0,1.0,,1.0,-0.5,0.0009511897312113407,-1.4587136554016595,0.004285714285714286
jobsincareer.com,2026-01-25,0.005,HIGH,1.0,1.0,,1.0,0.6666666666666667,0.0009759000729485322,0.9381626554606446,0.004428571428571429
jobsincareer.com,2026-01-26,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0009759000729485324,0.9381626554606446,0.004571428571428572
jobsincareer.com,2026-01-27,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0009759000729485324,0.9381626554606446,0.004571428571428572
jobsincareer.com,2026-01-28,0.006,HIGH,1.0,1.0,,1.0,0.19999999999999996,0.0010690449676496972,1.9386324984703878,0.004857142857142858
jobsincareer.com,2026-01-30,0.005,HIGH,1.0,1.0,,1.0,-0.16666666666666663,0.001,0.7540739028638966,0.005
jobsincareer.com,2026-02-01,0.005,HIGH,1.0,1.0,,1.0,0.0,0.000899735410842437,0.7540739028638966,0.004857142857142858
jobsincareer.com,2026-02-02,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0003779644730092279,0.7540739028638966,0.0051428571428571435
jobsincareer.com,2026-02-04,0.007,HIGH,1.0,1.0,,1.0,0.3999999999999999,0.0007867957924694443,2.5910805912084176,0.0054285714285714284
jobsincareer.com,2026-02-05,0.005,HIGH,1.0,1.0,,1.0,-0.2857142857142857,0.0007867957924694443,0.5631179079751005,0.005428571428571429
jobsincareer.com,2026-02-06,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.0009511897312113424,-0.43061957668684153,0.005285714285714285
jobsincareer.com,2026-02-07,0.005,HIGH,1.0,1.0,,1.0,0.25,0.0008997354108424377,0.5290932509255447,0.005142857142857143
jobsincareer.com,2026-02-08,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0008997354108424377,0.4957446034647331,0.0051428571428571435
jobsincareer.com,2026-02-09,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0008997354108424377,0.4460773225232459,0.0051428571428571435
jobsincareer.com,2026-02-11,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0008997354108424377,0.4460773225232459,0.0051428571428571435
jobsincareer.com,2026-02-13,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0003779644730092268,0.4460773225232468,0.004857142857142858
jobsincareer.com,2026-02-15,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0003779644730092268,0.41302328662451515,0.004857142857142858
jobuliet.net,2024-11-15,0.004,HIGH,1.0,1.0,,1.0,,,,
jobuliet.net,2024-11-16,0.003,HIGH,1.0,1.0,,1.0,-0.25,,,
jobuliet.net,2024-11-17,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,,,
jobuliet.net,2024-11-18,0.004,HIGH,1.0,1.0,,0.999,0.0,,,
jobuliet.net,2024-11-19,0.004,HIGH,1.0,1.0,,1.0,0.0,,,
jobuliet.net,2024-11-20,0.003,HIGH,1.0,1.0,,1.0,-0.25,,,
jobuliet.net,2024-11-21,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0004879500364742666,,0.0037142857142857147
jobuliet.net,2024-11-22,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0004879500364742666,,0.0037142857142857147
jobuliet.net,2024-11-23,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.0004879500364742666,,0.0037142857142857147
jobuliet.net,2024-11-24,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0004879500364742666,,0.0037142857142857147
jobuliet.net,2024-11-25,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.0005345224838248487,,0.0035714285714285718
jobuliet.net,2024-11-26,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0005345224838248486,,0.003428571428571429
jobuliet.net,2024-11-27,0.002,HIGH,1.0,1.0,,1.0,-0.33333333333333337,0.0007559289460184543,,0.0032857142857142855
jobuliet.net,2024-11-28,0.002,HIGH,1.0,1.0,,1.0,0.0,0.0008164965809277258,,0.003
jobuliet.net,2024-11-29,0.003,HIGH,1.0,1.0,,1.0,0.5,0.000690065559342354,,0.0028571428571428576
jobuliet.net,2024-11-30,0.002,HIGH,1.0,1.0,,1.0,-0.33333333333333337,0.0007559289460184543,,0.0027142857142857142
jobuliet.net,2024-12-01,0.003,HIGH,1.0,1.0,,1.0,0.5,0.0005345224838248486,,0.0025714285714285713
jobuliet.net,2024-12-02,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0005345224838248486,,0.0025714285714285717
jobuliet.net,2024-12-03,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0005345224838248486,,0.0025714285714285717
jobuliet.net,2024-12-04,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0006900655593423539,,0.002857142857142857
jobuliet.net,2024-12-05,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.0005773502691896254,,0.003
jobuliet.net,2024-12-06,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0006900655593423537,,0.003142857142857143
jobuliet.net,2024-12-07,0.002,HIGH,1.0,1.0,,1.0,-0.5,0.0006900655593423537,,0.0031428571428571426
jobuliet.net,2024-12-08,0.003,HIGH,1.0,1.0,,1.0,0.5,0.0006900655593423537,,0.003142857142857143
jobuliet.net,2024-12-09,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0006900655593423537,,0.003142857142857143
jobuliet.net,2024-12-10,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0006900655593423537,,0.0031428571428571426
jobuliet.net,2024-12-11,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0005773502691896254,,0.0029999999999999996
jobuliet.net,2024-12-12,0.002,HIGH,1.0,1.0,,1.0,-0.33333333333333337,0.0006900655593423539,,0.002857142857142857
jobuliet.net,2024-12-13,0.003,HIGH,1.0,1.0,,1.0,0.5,0.0004879500364742663,,0.0027142857142857142
jobuliet.net,2024-12-14,0.003,HIGH,1.0,1.0,,1.0,0.0,0.00037796447300922673,-0.19566253699376973,0.0028571428571428576
jobuliet.net,2024-12-15,0.002,HIGH,1.0,1.0,,1.0,-0.33333333333333337,0.0004879500364742663,-1.5425586470170847,0.0027142857142857142
jobuliet.net,2024-12-16,0.002,HIGH,1.0,1.0,,1.0,0.0,0.0005345224838248485,-1.4383907943283738,0.0025714285714285717
jobuliet.net,2024-12-17,0.003,HIGH,1.0,1.0,,1.0,0.5,0.0005345224838248485,-6.241733840972286e-16,0.0025714285714285717
jobuliet.net,2024-12-18,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0005345224838248485,0.04984981729645735,0.0025714285714285717
jobuliet.net,2024-12-19,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0004879500364742663,0.10421815207042284,0.0027142857142857142
jobuliet.net,2024-12-20,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0006900655593423539,1.5453443361901675,0.002857142857142857
jobuliet.net,2024-12-21,0.005,HIGH,1.0,1.0,,1.0,0.25,0.001069044967649697,2.6925824035672505,0.0031428571428571426
jobuliet.net,2024-12-22,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.0009759000729485326,1.3462912017836257,0.003428571428571429
jobuliet.net,2024-12-23,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0007559289460184534,1.2637974604168674,0.0037142857142857147
jobuliet.net,2024-12-24,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0006900655593423528,1.2637974604168674,0.0038571428571428576
jobuliet.net,2024-12-25,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.0006900655593423528,-0.04357922277299515,0.003857142857142857
jobuliet.net,2024-12-26,0.005,HIGH,1.0,1.0,,1.0,0.6666666666666667,0.0006900655593423525,2.248885929233698,0.004142857142857143
jobuliet.net,2024-12-27,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.0006900655593423525,0.9993110574449182,0.004142857142857143
jobuliet.net,2024-12-28,0.005,HIGH,1.0,1.0,,1.0,0.25,0.0006900655593423525,1.9961344758128032,0.0041428571428571434
jobuliet.net,2024-12-29,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.0006900655593423525,0.7982604405466327,0.0041428571428571434
jobuliet.net,2024-12-30,0.005,HIGH,1.0,1.0,,1.0,0.25,0.0007559289460184527,1.7888543819998322,0.004285714285714286
jobuliet.net,2024-12-31,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.0007559289460184527,0.6312890901631452,0.004285714285714286
jobuliet.net,2025-01-01,0.004,HIGH,1.0,1.0,,1.0,0.0,0.000534522483824846,0.5928871321888773,0.004428571428571428
jobuliet.net,2025-01-02,0.004,HIGH,1.0,1.0,,1.0,0.0,0.000487950036474264,0.5554373396683662,0.004285714285714286
jobuliet.net,2025-01-03,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.0006900655593423527,-0.5187762406652676,0.0041428571428571434
jobuliet.net,2025-01-04,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0005773502691896244,0.5554373396683666,0.004
jobuliet.net,2025-01-05,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0005773502691896244,0.5554373396683662,0.004
jobuliet.net,2025-01-06,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0003779644730092258,0.5048387806892207,0.003857142857142857
jobuliet.net,2025-01-07,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.000487950036474266,-0.660173790132059,0.0037142857142857147
jobuliet.net,2025-01-08,0.002,HIGH,1.0,1.0,,1.0,-0.33333333333333337,0.0007867957924694435,-1.7045505050430227,0.003428571428571429
jobuliet.net,2025-01-09,0.002,HIGH,1.0,1.0,,1.0,0.0,0.0008997354108424384,-1.5996323106926058,0.0031428571428571426
jobuliet.net,2025-01-10,0.002,HIGH,1.0,1.0,,1.0,0.0,0.0010000000000000013,-1.507049239740771,0.003
jobuliet.net,2025-01-11,0.003,HIGH,1.0,1.0,,1.0,0.5,0.0008997354108424392,-0.533210770230869,0.002857142857142857
jobuliet.net,2025-01-12,0.003,HIGH,1.0,1.0,,1.0,0.0,0.000755928946018457,-0.533210770230869,0.0027142857142857147
jobuliet.net,2025-01-13,0.003,HIGH,1.0,1.0,,1.0,0.0,0.000534522483824853,-0.533210770230869,0.0025714285714285717
jobuliet.net,2025-01-14,0.003,HIGH,1.0,1.0,,1.0,0.0,0.000534522483824853,-0.5928871321888773,0.0025714285714285717
jobuliet.net,2025-01-15,0.003,,1.0,1.0,,1.0,0.0,0.00048795003647427056,-0.6601737901320586,0.0027142857142857142
jobuliet.net,2025-01-16,0.002,,1.0,1.0,,1.0,-0.33333333333333337,0.00048795003647427056,-1.7045505050430227,0.0027142857142857142
jobuliet.net,2025-01-17,0.002,,1.0,1.0,,1.0,0.0,0.00048795003647427056,-1.5996323106926063,0.0027142857142857147
jobuliet.net,2025-01-18,0.002,,1.0,1.0,,1.0,0.0,0.000534522483824853,-1.5070492397407715,0.0025714285714285713
jobuliet.net,2025-01-19,0.002,,1.0,1.0,,1.0,0.0,0.0005345224838248534,-1.3951972414199199,0.002428571428571429
jobuliet.net,2025-01-20,0.003,,1.0,1.0,,1.0,0.5,0.0005345224838248534,-0.3476108935769037,0.002428571428571429
jobuliet.net,2025-01-21,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0005345224838248534,-0.31502308443387994,0.002428571428571429
jobuliet.net,2025-01-22,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0007867957924694459,0.7350538636790546,0.0025714285714285717
jobuliet.net,2025-01-23,0.003,HIGH,1.0,1.0,,0.998,-0.25,0.0007559289460184569,-0.2823563102015838,0.0027142857142857142
jobuliet.net,2025-01-24,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0006900655593423566,-0.2823563102015838,0.002857142857142857
jobuliet.net,2025-01-25,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0006900655593423559,0.854097004338373,0.0031428571428571426
jobuliet.net,2025-01-26,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0005345224838248501,0.8540970043383725,0.003428571428571429
jobuliet.net,2025-01-27,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0005345224838248497,0.9446203958774619,0.0035714285714285713
jobuliet.net,2025-01-28,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0004879500364742673,0.9446203958774619,0.0037142857142857142
jobuliet.net,2025-01-29,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0004879500364742673,1.052883037726176,0.0037142857142857142
jobuliet.net,2025-01-30,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.0004879500364742673,-0.17180378179831673,0.0037142857142857147
jobuliet.net,2025-01-31,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.00037796447300922765,1.116724581689058,0.0038571428571428576
jobuliet.net,2025-02-01,0.005,HIGH,1.0,1.0,,1.0,0.25,0.0005773502691896257,2.1984843263788214,0.004
jobuliet.net,2025-02-02,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0006900655593423541,1.9681365752145108,0.0041428571428571434
jobuliet.net,2025-02-03,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0007559289460184541,1.8353160163102942,0.004285714285714286
jobuliet.net,2025-02-04,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.0007559289460184541,0.7764798530543552,0.004285714285714286
jobuliet.net,2025-02-05,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0007559289460184541,0.7764798530543552,0.004285714285714286
jobuliet.net,2025-02-06,0.005,HIGH,1.0,1.0,,1.0,0.25,0.0005345224838248476,1.6763285833570483,0.004571428571428572
jobuliet.net,2025-02-07,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.0005345224838248476,0.6195349299367751,0.004571428571428572
jobuliet.net,2025-02-08,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0005345224838248481,0.5691302571149243,0.004428571428571428
jobuliet.net,2025-02-09,0.005,HIGH,1.0,1.0,,1.0,0.25,0.0005345224838248481,1.5325494577861647,0.004428571428571428
jobuliet.net,2025-02-10,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.0004879500364742662,0.42910020289785983,0.004285714285714286
jobuliet.net,2025-02-12,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0004879500364742662,0.3951756241480278,0.004285714285714286
jobuliet.net,2025-02-14,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0004879500364742662,0.3614285968633789,0.004285714285714286
jobuliet.net,2025-02-15,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.0005773502691896259,-0.7228571937267578,0.004000000000000001
jobuliet.net,2025-02-16,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0006900655593423546,-0.7228571937267573,0.003857142857142857
jobuliet.net,2025-02-17,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0006900655593423546,0.3070976116635085,0.003857142857142857
jobuliet.net,2025-02-18,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.0005345224838248497,-0.9381626554606493,0.0035714285714285718
jobuliet.net,2025-02-19,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0005345224838248501,-1.051076545624488,0.003428571428571429
jobuliet.net,2025-02-20,0.003,HIGH,1.0,1.0,,1.0,0.0,0.00048795003647426845,-1.192295528571244,0.0032857142857142855
jobuliet.net,2025-02-21,0.002,HIGH,1.0,1.0,,1.0,-0.33333333333333337,0.0005773502691896281,-2.3649222276550974,0.003
jobuliet.net,2025-02-22,0.002,HIGH,1.0,1.0,,1.0,0.0,0.0006900655593423566,-2.161853075626713,0.0028571428571428576
jobuliet.net,2025-02-23,0.003,HIGH,1.0,1.0,,1.0,0.5,0.0006900655593423566,-0.8860085697567079,0.002857142857142857
jobuliet.net,2025-02-24,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0004879500364742705,-0.8860085697567079,0.0027142857142857142
jobuliet.net,2025-02-25,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0006900655593423566,0.2855277647054148,0.002857142857142857
jobuliet.net,2025-02-26,0.003,HIGH,1.0,1.0,1.0,1.0,-0.25,0.0006900655593423566,-0.8860085697567079,0.002857142857142857
jobuliet.net,2025-02-27,0.004,HIGH,1.0,1.0,1.0,1.0,0.33333333333333326,0.0008164965809277277,0.32218493445698493,0.003
jobuliet.net,2025-02-28,0.003,HIGH,1.0,1.0,1.0,0.999,-0.25,0.0006900655593423557,-0.8366600265340761,0.0031428571428571426
jobuliet.net,2025-03-01,0.003,HIGH,1.0,1.0,1.0,1.0,0.0,0.00048795003647426796,-0.7897188828807976,0.0032857142857142855
jobuliet.net,2025-03-02,0.004,HIGH,1.0,1.0,1.0,1.0,0.33333333333333326,0.0005345224838248495,0.3948594414403986,0.003428571428571429
jobuliet.net,2025-03-03,0.004,HIGH,1.0,1.0,1.0,1.0,0.0,0.0005345224838248488,0.35856858280031817,0.0035714285714285718
jobuliet.net,2025-03-04,0.004,HIGH,1.0,1.0,1.0,1.0,0.0,0.0005345224838248488,0.35856858280031817,0.0035714285714285718
jobuliet.net,2025-03-05,0.004,HIGH,1.0,1.0,1.0,1.0,0.0,0.00048795003647426595,0.4154744849194087,0.0037142857142857147
jobuliet.net,2025-03-06,0.003,HIGH,1.0,1.0,1.0,1.0,-0.25,0.0005345224838248488,-0.7790871223335987,0.0035714285714285718
jobuliet.net,2025-03-07,0.003,HIGH,1.0,1.0,1.0,1.0,0.0,0.0005345224838248488,-0.7302967433402217,0.0035714285714285713
jobuliet.net,2025-03-08,0.003,HIGH,1.0,1.0,1.0,1.0,0.0,0.0005345224838248488,-0.6839166144230387,0.0035714285714285718
jobuliet.net,2025-03-09,0.003,HIGH,1.0,1.0,1.0,1.0,0.0,0.0005345224838248495,-0.6390096504226938,0.003428571428571429
jobuliet.net,2025-03-10,0.004,HIGH,1.0,1.0,1.0,1.0,0.33333333333333326,0.0005345224838248495,0.8346705812586303,0.003428571428571429
jobuliet.net,2025-03-12,0.003,HIGH,1.0,1.0,1.0,1.0,-0.25,0.00048795003647426796,-0.592887132188878,0.0032857142857142855
jobuliet.net,2025-03-13,0.003,HIGH,1.0,1.0,1.0,1.0,0.0,0.0003779644730092298,-0.5483479902610267,0.0031428571428571426
jobuliet.net,2025-03-14,0.004,HIGH,1.0,1.0,1.0,1.0,0.33333333333333326,0.00048795003647426796,1.09924216318941,0.0032857142857142855
jobuliet.net,2025-03-15,0.004,HIGH,1.0,1.0,1.0,1.0,0.0,0.0005345224838248495,1.09924216318941,0.003428571428571429
jobuliet.net,2025-03-16,0.005,HIGH,1.0,1.0,1.0,1.0,0.25,0.0007559289460184541,2.442641047526395,0.0037142857142857142
jobuliet.net,2025-03-17,0.004,HIGH,1.0,1.0,1.0,1.0,-0.19999999999999996,0.0006900655593423534,0.9471465286326844,0.003857142857142857
jobuliet.net,2025-03-19,0.005,HIGH,1.0,1.0,1.0,1.0,0.25,0.0008164965809277249,2.152215559579281,0.004
jobuliet.net,2025-03-21,0.004,HIGH,1.0,1.0,1.0,1.0,-0.19999999999999996,0.0006900655593423524,0.7302967433402215,0.0041428571428571434
jobuliet.net,2025-03-22,0.005,HIGH,1.0,1.0,1.0,1.0,0.25,0.0005345224838248452,1.930950913040368,0.004428571428571428
jobuliet.net,2025-03-23,0.005,HIGH,1.0,1.0,1.0,1.0,0.0,0.0005345224838248443,1.7539562689046913,0.004571428571428572
jobuliet.net,2025-03-24,0.006,HIGH,1.0,1.0,1.0,1.0,0.19999999999999996,0.0006900655593423497,2.530000178043651,0.004857142857142858
jobuliet.net,2025-03-26,0.004,HIGH,1.0,1.0,1.0,1.0,-0.33333333333333337,0.0007559289460184508,0.3277306934167246,0.004714285714285714
jobuliet.net,2025-03-27,0.006,HIGH,1.0,1.0,1.0,1.0,0.5,0.0008164965809277216,2.280955958567744,0.005
jobuliet.net,2025-03-28,0.005,HIGH,1.0,1.0,1.0,1.0,-0.16666666666666663,0.0008164965809277216,1.175795621911614,0.005
jobuliet.net,2025-03-30,0.004,HIGH,1.0,1.0,1.0,1.0,-0.19999999999999996,0.0008164965809277216,0.0374566351426159,0.005
jobuliet.net,2025-03-31,0.003,HIGH,1.0,1.0,1.0,1.0,-0.25,0.001112697280528371,-1.086242419135867,0.004714285714285714
jobuliet.net,2025-04-01,0.004,HIGH,1.0,1.0,1.0,1.0,0.33333333333333326,0.0011338934190276795,0.03745663514261688,0.004571428571428572
